data_Date,ID,District,Cases,Deaths,Recovered
2020-02-13,36,Gorkha,0,0,0
2020-02-13,46,Gulmi,0,0,0
2020-02-13,66,Humla,0,0,0
2020-02-13,03,Ilam,0,0,0
2020-02-13,61,Jajarkot,0,0,0
2020-02-13,04,Jhapa,0,0,0
2020-02-13,63,Jumla,0,0,0
2020-02-13,71,Kailali,0,0,0
2020-02-13,64,Kalikot,0,0,0
2020-02-13,72,Kanchanpur,0,0,0
2020-02-13,50,Kapilvastu,0,0,0
2020-02-13,40,Kaski,0,0,0
2020-02-13,27,Kathmandu,1,0,1
2020-02-13,24,Kavrepalanchowk,0,0,0
2020-02-13,13,Khotang,0,0,0
2020-02-13,25,Lalitpur,0,0,0
2020-02-13,37,Lamjung,0,0,0
2020-02-13,18,Mahottari,0,0,0
2020-02-13,31,Makwanpur,0,0,0
2020-02-13,41,Manang,0,0,0
2020-02-13,05,Morang,0,0,0
2020-02-13,65,Mugu,0,0,0
2020-02-13,42,Mustang,0,0,0
2020-02-13,43,Myagdi,0,0,0
2020-02-13,481,Nawalpur,0,0,0
2020-02-13,28,Nuwakot,0,0,0
2020-02-13,12,Okhaldhunga,0,0,0
2020-02-13,47,Palpa,0,0,0
2020-02-13,02,Panchthar,0,0,0
2020-02-13,482,Parasi,0,0,0
2020-02-13,44,Parbat,0,0,0
2020-02-13,34,Parsa,0,0,0
2020-02-13,52,Pyuthan,0,0,0
2020-02-13,21,Ramechhap,0,0,0
2020-02-13,29,Rasuwa,0,0,0
2020-02-13,32,Rautahat,0,0,0
2020-02-13,53,Rolpa,0,0,0
2020-02-13,49,Rupandehi,0,0,0
2020-02-13,55,Salyan,0,0,0
2020-02-13,09,Sankhuwasabha,0,0,0
2020-02-13,15,Saptari,0,0,0
2020-02-13,19,Sarlahi,0,0,0
2020-02-13,20,Sindhuli,0,0,0
2020-02-13,23,Sindhupalchok,0,0,0
2020-02-13,16,Siraha,0,0,0
2020-02-13,11,Solukhumbu,0,0,0
2020-02-13,06,Sunsari,0,0,0
2020-02-13,59,Surkhet,0,0,0
2020-02-13,39,Syangja,0,0,0
2020-02-13,38,Tanahu,0,0,0
2020-02-13,01,Taplejung,0,0,0
2020-02-13,08,Tehrathum,0,0,0
2020-02-13,14,Udayapur,0,0,0
2020-02-13,542,Western Rukum,0,0,0
2020-02-14,69,Achham,0,0,0
2020-02-14,51,Arghakhanchi,0,0,0
2020-02-14,45,Baglung,0,0,0
2020-02-14,74,Baitadi,0,0,0
2020-02-14,68,Bajhang,0,0,0
2020-02-14,67,Bajura,0,0,0
2020-02-14,57,Banke,0,0,0
2020-02-14,33,Bara,0,0,0
2020-02-14,58,Bardiya,0,0,0
2020-02-14,26,Bhaktapur,0,0,0
2020-02-14,10,Bhojpur,0,0,0
2020-02-14,35,Chitwan,0,0,0
2020-02-14,73,Dadeldhura,0,0,0
2020-02-14,60,Dailekh,0,0,0
2020-02-14,56,Dang,0,0,0
2020-02-14,75,Darchula,0,0,0
2020-02-14,30,Dhading,0,0,0
2020-02-14,07,Dhankuta,0,0,0
2020-02-14,17,Dhanusa,0,0,0
2020-02-14,22,Dolakha,0,0,0
2020-02-14,62,Dolpa,0,0,0
2020-02-14,70,Doti,0,0,0
2020-02-14,541,Eastern Rukum,0,0,0
2020-02-14,36,Gorkha,0,0,0
2020-02-14,46,Gulmi,0,0,0
2020-02-14,66,Humla,0,0,0
2020-02-14,03,Ilam,0,0,0
2020-02-14,61,Jajarkot,0,0,0
2020-02-14,04,Jhapa,0,0,0
2020-02-14,63,Jumla,0,0,0
2020-02-14,71,Kailali,0,0,0
2020-02-14,64,Kalikot,0,0,0
2020-02-14,72,Kanchanpur,0,0,0
2020-02-14,50,Kapilvastu,0,0,0
2020-02-14,40,Kaski,0,0,0
2020-02-14,27,Kathmandu,1,0,1
2020-02-14,24,Kavrepalanchowk,0,0,0
2020-02-14,13,Khotang,0,0,0
2020-02-14,25,Lalitpur,0,0,0
2020-02-14,37,Lamjung,0,0,0
2020-02-14,18,Mahottari,0,0,0
2020-02-14,31,Makwanpur,0,0,0
2020-02-14,41,Manang,0,0,0
2020-02-14,05,Morang,0,0,0
2020-02-14,65,Mugu,0,0,0
2020-02-14,42,Mustang,0,0,0
2020-02-14,43,Myagdi,0,0,0
2020-02-14,481,Nawalpur,0,0,0
2020-02-14,28,Nuwakot,0,0,0
2020-02-14,12,Okhaldhunga,0,0,0
2020-02-14,47,Palpa,0,0,0
2020-02-14,02,Panchthar,0,0,0
2020-02-14,482,Parasi,0,0,0
2020-02-14,44,Parbat,0,0,0
2020-02-14,34,Parsa,0,0,0
2020-02-14,52,Pyuthan,0,0,0
2020-02-14,21,Ramechhap,0,0,0
2020-02-14,29,Rasuwa,0,0,0
2020-02-14,32,Rautahat,0,0,0
2020-02-14,53,Rolpa,0,0,0
2020-02-14,49,Rupandehi,0,0,0
2020-02-14,55,Salyan,0,0,0
2020-02-14,09,Sankhuwasabha,0,0,0
2020-02-14,15,Saptari,0,0,0
2020-02-14,19,Sarlahi,0,0,0
2020-02-14,20,Sindhuli,0,0,0
2020-02-14,23,Sindhupalchok,0,0,0
2020-02-14,16,Siraha,0,0,0
2020-02-14,11,Solukhumbu,0,0,0
2020-02-14,06,Sunsari,0,0,0
2020-02-14,59,Surkhet,0,0,0
2020-02-14,39,Syangja,0,0,0
2020-02-14,38,Tanahu,0,0,0
2020-02-14,01,Taplejung,0,0,0
2020-02-14,08,Tehrathum,0,0,0
2020-02-14,14,Udayapur,0,0,0
2020-02-14,542,Western Rukum,0,0,0
2020-02-15,69,Achham,0,0,0
2020-02-15,51,Arghakhanchi,0,0,0
2020-02-15,45,Baglung,0,0,0
2020-02-15,74,Baitadi,0,0,0
2020-02-15,68,Bajhang,0,0,0
2020-02-15,67,Bajura,0,0,0
2020-02-15,57,Banke,0,0,0
2020-02-15,33,Bara,0,0,0
2020-02-15,58,Bardiya,0,0,0
2020-02-15,26,Bhaktapur,0,0,0
2020-02-15,10,Bhojpur,0,0,0
2020-02-15,35,Chitwan,0,0,0
2020-02-15,73,Dadeldhura,0,0,0
2020-02-15,60,Dailekh,0,0,0
2020-02-15,56,Dang,0,0,0
2020-02-15,75,Darchula,0,0,0
2020-02-15,30,Dhading,0,0,0
2020-02-15,07,Dhankuta,0,0,0
2020-02-15,17,Dhanusa,0,0,0
2020-02-15,22,Dolakha,0,0,0
2020-02-15,62,Dolpa,0,0,0
2020-02-15,70,Doti,0,0,0
2020-02-15,541,Eastern Rukum,0,0,0
2020-02-15,36,Gorkha,0,0,0
2020-02-15,46,Gulmi,0,0,0
2020-02-15,66,Humla,0,0,0
2020-02-15,03,Ilam,0,0,0
2020-02-15,61,Jajarkot,0,0,0
2020-02-15,04,Jhapa,0,0,0
2020-02-15,63,Jumla,0,0,0
2020-02-15,71,Kailali,0,0,0
2020-02-15,64,Kalikot,0,0,0
2020-02-15,72,Kanchanpur,0,0,0
2020-02-15,50,Kapilvastu,0,0,0
2020-02-15,40,Kaski,0,0,0
2020-02-15,27,Kathmandu,1,0,1
2020-02-15,24,Kavrepalanchowk,0,0,0
2020-02-15,13,Khotang,0,0,0
2020-02-15,25,Lalitpur,0,0,0
2020-02-15,37,Lamjung,0,0,0
2020-02-15,18,Mahottari,0,0,0
2020-02-15,31,Makwanpur,0,0,0
2020-02-15,41,Manang,0,0,0
2020-02-15,05,Morang,0,0,0
2020-02-15,65,Mugu,0,0,0
2020-02-15,42,Mustang,0,0,0
2020-02-15,43,Myagdi,0,0,0
2020-02-15,481,Nawalpur,0,0,0
2020-02-15,28,Nuwakot,0,0,0
2020-02-15,12,Okhaldhunga,0,0,0
2020-02-15,47,Palpa,0,0,0
2020-02-15,02,Panchthar,0,0,0
2020-02-15,482,Parasi,0,0,0
2020-02-15,44,Parbat,0,0,0
2020-02-15,34,Parsa,0,0,0
2020-02-15,52,Pyuthan,0,0,0
2020-02-15,21,Ramechhap,0,0,0
2020-02-15,29,Rasuwa,0,0,0
2020-02-15,32,Rautahat,0,0,0
2020-02-15,53,Rolpa,0,0,0
2020-02-15,49,Rupandehi,0,0,0
2020-02-15,55,Salyan,0,0,0
2020-02-15,09,Sankhuwasabha,0,0,0
2020-02-15,15,Saptari,0,0,0
2020-02-15,19,Sarlahi,0,0,0
2020-02-15,20,Sindhuli,0,0,0
2020-02-15,23,Sindhupalchok,0,0,0
2020-02-15,16,Siraha,0,0,0
2020-02-15,11,Solukhumbu,0,0,0
2020-02-15,06,Sunsari,0,0,0
2020-02-15,59,Surkhet,0,0,0
2020-02-15,39,Syangja,0,0,0
2020-02-15,38,Tanahu,0,0,0
2020-02-15,01,Taplejung,0,0,0
2020-02-15,08,Tehrathum,0,0,0
2020-02-15,14,Udayapur,0,0,0
2020-02-15,542,Western Rukum,0,0,0
2020-02-16,69,Achham,0,0,0
2020-02-16,51,Arghakhanchi,0,0,0
2020-02-16,45,Baglung,0,0,0
2020-02-16,74,Baitadi,0,0,0
2020-02-16,68,Bajhang,0,0,0
2020-02-16,67,Bajura,0,0,0
2020-02-16,57,Banke,0,0,0
2020-02-16,33,Bara,0,0,0
2020-02-16,58,Bardiya,0,0,0
2020-02-16,26,Bhaktapur,0,0,0
2020-02-16,10,Bhojpur,0,0,0
2020-02-16,35,Chitwan,0,0,0
2020-02-16,73,Dadeldhura,0,0,0
2020-02-16,60,Dailekh,0,0,0
2020-02-16,56,Dang,0,0,0
2020-02-16,75,Darchula,0,0,0
2020-02-16,30,Dhading,0,0,0
2020-02-16,07,Dhankuta,0,0,0
2020-02-16,17,Dhanusa,0,0,0
2020-02-16,22,Dolakha,0,0,0
2020-02-16,62,Dolpa,0,0,0
2020-02-16,70,Doti,0,0,0
2020-02-16,541,Eastern Rukum,0,0,0
2020-02-16,36,Gorkha,0,0,0
2020-02-16,46,Gulmi,0,0,0
2020-02-16,66,Humla,0,0,0
2020-02-16,03,Ilam,0,0,0
2020-02-16,61,Jajarkot,0,0,0
2020-02-16,04,Jhapa,0,0,0
2020-02-16,63,Jumla,0,0,0
2020-02-16,71,Kailali,0,0,0
2020-02-16,64,Kalikot,0,0,0
2020-02-16,72,Kanchanpur,0,0,0
2020-02-16,50,Kapilvastu,0,0,0
2020-02-16,40,Kaski,0,0,0
2020-02-16,27,Kathmandu,1,0,1
2020-02-16,24,Kavrepalanchowk,0,0,0
2020-02-16,13,Khotang,0,0,0
2020-02-16,25,Lalitpur,0,0,0
2020-02-16,37,Lamjung,0,0,0
2020-02-16,18,Mahottari,0,0,0
2020-02-16,31,Makwanpur,0,0,0
2020-02-16,41,Manang,0,0,0
2020-02-16,05,Morang,0,0,0
2020-02-16,65,Mugu,0,0,0
2020-02-16,42,Mustang,0,0,0
2020-02-16,43,Myagdi,0,0,0
2020-02-16,481,Nawalpur,0,0,0
2020-02-16,28,Nuwakot,0,0,0
2020-02-16,12,Okhaldhunga,0,0,0
2020-02-16,47,Palpa,0,0,0
2020-02-16,02,Panchthar,0,0,0
2020-02-16,482,Parasi,0,0,0
2020-02-16,44,Parbat,0,0,0
2020-02-16,34,Parsa,0,0,0
2020-02-16,52,Pyuthan,0,0,0
2020-02-16,21,Ramechhap,0,0,0
2020-02-16,29,Rasuwa,0,0,0
2020-02-16,32,Rautahat,0,0,0
2020-02-16,53,Rolpa,0,0,0
2020-02-16,49,Rupandehi,0,0,0
2020-02-16,55,Salyan,0,0,0
2020-02-16,09,Sankhuwasabha,0,0,0
2020-02-16,15,Saptari,0,0,0
2020-02-16,19,Sarlahi,0,0,0
2020-02-16,20,Sindhuli,0,0,0
2020-02-16,23,Sindhupalchok,0,0,0
2020-02-16,16,Siraha,0,0,0
2020-02-16,11,Solukhumbu,0,0,0
2020-02-16,06,Sunsari,0,0,0
2020-02-16,59,Surkhet,0,0,0
2020-02-16,39,Syangja,0,0,0
2020-02-16,38,Tanahu,0,0,0
2020-02-16,01,Taplejung,0,0,0
2020-02-16,08,Tehrathum,0,0,0
2020-02-16,14,Udayapur,0,0,0
2020-02-16,542,Western Rukum,0,0,0
2020-02-17,69,Achham,0,0,0
2020-02-17,51,Arghakhanchi,0,0,0
2020-02-17,45,Baglung,0,0,0
2020-02-17,74,Baitadi,0,0,0
2020-02-17,68,Bajhang,0,0,0
2020-02-17,67,Bajura,0,0,0
2020-02-17,57,Banke,0,0,0
2020-02-17,33,Bara,0,0,0
2020-02-17,58,Bardiya,0,0,0
2020-02-17,26,Bhaktapur,0,0,0
2020-02-17,10,Bhojpur,0,0,0
2020-02-17,35,Chitwan,0,0,0
2020-02-17,73,Dadeldhura,0,0,0
2020-02-17,60,Dailekh,0,0,0
2020-02-17,56,Dang,0,0,0
2020-02-17,75,Darchula,0,0,0
2020-02-17,30,Dhading,0,0,0
2020-02-17,07,Dhankuta,0,0,0
2020-02-17,17,Dhanusa,0,0,0
2020-02-17,22,Dolakha,0,0,0
2020-02-17,62,Dolpa,0,0,0
2020-02-17,70,Doti,0,0,0
2020-02-17,541,Eastern Rukum,0,0,0
2020-02-17,36,Gorkha,0,0,0
2020-02-17,46,Gulmi,0,0,0
2020-02-17,66,Humla,0,0,0
2020-02-17,03,Ilam,0,0,0
2020-02-17,61,Jajarkot,0,0,0
2020-02-17,04,Jhapa,0,0,0
2020-02-17,63,Jumla,0,0,0
2020-02-17,71,Kailali,0,0,0
2020-02-17,64,Kalikot,0,0,0
2020-02-17,72,Kanchanpur,0,0,0
2020-02-17,50,Kapilvastu,0,0,0
2020-02-17,40,Kaski,0,0,0
2020-02-17,27,Kathmandu,1,0,1
2020-02-17,24,Kavrepalanchowk,0,0,0
2020-02-17,13,Khotang,0,0,0
2020-02-17,25,Lalitpur,0,0,0
2020-02-17,37,Lamjung,0,0,0
2020-02-17,18,Mahottari,0,0,0
2020-02-17,31,Makwanpur,0,0,0
2020-02-17,41,Manang,0,0,0
2020-02-17,05,Morang,0,0,0
2020-02-17,65,Mugu,0,0,0
2020-02-17,42,Mustang,0,0,0
2020-02-17,43,Myagdi,0,0,0
2020-02-17,481,Nawalpur,0,0,0
2020-02-17,28,Nuwakot,0,0,0
2020-02-17,12,Okhaldhunga,0,0,0
2020-02-17,47,Palpa,0,0,0
2020-02-17,02,Panchthar,0,0,0
2020-02-17,482,Parasi,0,0,0
2020-02-17,44,Parbat,0,0,0
2020-02-17,34,Parsa,0,0,0
2020-02-17,52,Pyuthan,0,0,0
2020-02-17,21,Ramechhap,0,0,0
2020-02-17,29,Rasuwa,0,0,0
2020-02-17,32,Rautahat,0,0,0
2020-02-17,53,Rolpa,0,0,0
2020-02-17,49,Rupandehi,0,0,0
2020-02-17,55,Salyan,0,0,0
2020-02-17,09,Sankhuwasabha,0,0,0
2020-02-17,15,Saptari,0,0,0
2020-02-17,19,Sarlahi,0,0,0
2020-02-17,20,Sindhuli,0,0,0
2020-02-17,23,Sindhupalchok,0,0,0
2020-02-17,16,Siraha,0,0,0
2020-02-17,11,Solukhumbu,0,0,0
2020-02-17,06,Sunsari,0,0,0
2020-02-17,59,Surkhet,0,0,0
2020-02-17,39,Syangja,0,0,0
2020-02-17,38,Tanahu,0,0,0
2020-02-17,01,Taplejung,0,0,0
2020-02-17,08,Tehrathum,0,0,0
2020-02-17,14,Udayapur,0,0,0
2020-02-17,542,Western Rukum,0,0,0
2020-02-18,69,Achham,0,0,0
2020-02-18,51,Arghakhanchi,0,0,0
2020-02-18,45,Baglung,0,0,0
2020-02-18,74,Baitadi,0,0,0
2020-02-18,68,Bajhang,0,0,0
2020-02-18,67,Bajura,0,0,0
2020-02-18,57,Banke,0,0,0
2020-02-18,33,Bara,0,0,0
2020-02-18,58,Bardiya,0,0,0
2020-02-18,26,Bhaktapur,0,0,0
2020-02-18,10,Bhojpur,0,0,0
2020-02-18,35,Chitwan,0,0,0
2020-02-18,73,Dadeldhura,0,0,0
2020-02-18,60,Dailekh,0,0,0
2020-02-18,56,Dang,0,0,0
2020-02-18,75,Darchula,0,0,0
2020-02-18,30,Dhading,0,0,0
2020-02-18,07,Dhankuta,0,0,0
2020-02-18,17,Dhanusa,0,0,0
2020-02-18,22,Dolakha,0,0,0
2020-02-18,62,Dolpa,0,0,0
2020-02-18,70,Doti,0,0,0
2020-02-18,541,Eastern Rukum,0,0,0
2020-02-18,36,Gorkha,0,0,0
2020-02-18,46,Gulmi,0,0,0
2020-02-18,66,Humla,0,0,0
2020-02-18,03,Ilam,0,0,0
2020-02-18,61,Jajarkot,0,0,0
2020-02-18,04,Jhapa,0,0,0
2020-02-18,63,Jumla,0,0,0
2020-02-18,71,Kailali,0,0,0
2020-02-18,64,Kalikot,0,0,0
2020-02-18,72,Kanchanpur,0,0,0
2020-02-18,50,Kapilvastu,0,0,0
2020-02-18,40,Kaski,0,0,0
2020-02-18,27,Kathmandu,1,0,1
2020-02-18,24,Kavrepalanchowk,0,0,0
2020-02-18,13,Khotang,0,0,0
2020-02-18,25,Lalitpur,0,0,0
2020-02-18,37,Lamjung,0,0,0
2020-02-18,18,Mahottari,0,0,0
2020-02-18,31,Makwanpur,0,0,0
2020-02-18,41,Manang,0,0,0
2020-02-18,05,Morang,0,0,0
2020-02-18,65,Mugu,0,0,0
2020-02-18,42,Mustang,0,0,0
2020-02-18,43,Myagdi,0,0,0
2020-02-18,481,Nawalpur,0,0,0
2020-02-18,28,Nuwakot,0,0,0
2020-02-18,12,Okhaldhunga,0,0,0
2020-02-18,47,Palpa,0,0,0
2020-02-18,02,Panchthar,0,0,0
2020-02-18,482,Parasi,0,0,0
2020-02-18,44,Parbat,0,0,0
2020-02-18,34,Parsa,0,0,0
2020-02-18,52,Pyuthan,0,0,0
2020-02-18,21,Ramechhap,0,0,0
2020-02-18,29,Rasuwa,0,0,0
2020-02-18,32,Rautahat,0,0,0
2020-02-18,53,Rolpa,0,0,0
2020-02-18,49,Rupandehi,0,0,0
2020-02-18,55,Salyan,0,0,0
2020-02-18,09,Sankhuwasabha,0,0,0
2020-02-18,15,Saptari,0,0,0
2020-02-18,19,Sarlahi,0,0,0
2020-02-18,20,Sindhuli,0,0,0
2020-02-18,23,Sindhupalchok,0,0,0
2020-02-18,16,Siraha,0,0,0
2020-02-18,11,Solukhumbu,0,0,0
2020-02-18,06,Sunsari,0,0,0
2020-02-18,59,Surkhet,0,0,0
2020-02-18,39,Syangja,0,0,0
2020-02-18,38,Tanahu,0,0,0
2020-02-18,01,Taplejung,0,0,0
2020-02-18,08,Tehrathum,0,0,0
2020-02-18,14,Udayapur,0,0,0
2020-02-18,542,Western Rukum,0,0,0
2020-02-19,69,Achham,0,0,0
2020-02-19,51,Arghakhanchi,0,0,0
2020-02-19,45,Baglung,0,0,0
2020-02-19,74,Baitadi,0,0,0
2020-02-19,68,Bajhang,0,0,0
2020-02-19,67,Bajura,0,0,0
2020-02-19,57,Banke,0,0,0
2020-02-19,33,Bara,0,0,0
2020-02-19,58,Bardiya,0,0,0
2020-02-19,26,Bhaktapur,0,0,0
2020-02-19,10,Bhojpur,0,0,0
2020-02-19,35,Chitwan,0,0,0
2020-02-19,73,Dadeldhura,0,0,0
2020-02-19,60,Dailekh,0,0,0
2020-02-19,56,Dang,0,0,0
2020-02-19,75,Darchula,0,0,0
2020-02-19,30,Dhading,0,0,0
2020-02-19,07,Dhankuta,0,0,0
2020-02-19,17,Dhanusa,0,0,0
2020-02-19,22,Dolakha,0,0,0
2020-02-19,62,Dolpa,0,0,0
2020-02-19,70,Doti,0,0,0
2020-02-19,541,Eastern Rukum,0,0,0
2020-02-19,36,Gorkha,0,0,0
2020-02-19,46,Gulmi,0,0,0
2020-02-19,66,Humla,0,0,0
2020-02-19,03,Ilam,0,0,0
2020-02-19,61,Jajarkot,0,0,0
2020-02-19,04,Jhapa,0,0,0
2020-02-19,63,Jumla,0,0,0
2020-02-19,71,Kailali,0,0,0
2020-02-19,64,Kalikot,0,0,0
2020-02-19,72,Kanchanpur,0,0,0
2020-02-19,50,Kapilvastu,0,0,0
2020-02-19,40,Kaski,0,0,0
2020-02-19,27,Kathmandu,1,0,1
2020-02-19,24,Kavrepalanchowk,0,0,0
2020-02-19,13,Khotang,0,0,0
2020-02-19,25,Lalitpur,0,0,0
2020-02-19,37,Lamjung,0,0,0
2020-02-19,18,Mahottari,0,0,0
2020-02-19,31,Makwanpur,0,0,0
2020-02-19,41,Manang,0,0,0
2020-02-19,05,Morang,0,0,0
2020-02-19,65,Mugu,0,0,0
2020-02-19,42,Mustang,0,0,0
2020-02-19,43,Myagdi,0,0,0
2020-02-19,481,Nawalpur,0,0,0
2020-02-19,28,Nuwakot,0,0,0
2020-02-19,12,Okhaldhunga,0,0,0
2020-02-19,47,Palpa,0,0,0
2020-02-19,02,Panchthar,0,0,0
2020-02-19,482,Parasi,0,0,0
2020-02-19,44,Parbat,0,0,0
2020-02-19,34,Parsa,0,0,0
2020-02-19,52,Pyuthan,0,0,0
2020-02-19,21,Ramechhap,0,0,0
2020-02-19,29,Rasuwa,0,0,0
2020-02-19,32,Rautahat,0,0,0
2020-02-19,53,Rolpa,0,0,0
2020-02-19,49,Rupandehi,0,0,0
2020-02-19,55,Salyan,0,0,0
2020-02-19,09,Sankhuwasabha,0,0,0
2020-02-19,15,Saptari,0,0,0
2020-02-19,19,Sarlahi,0,0,0
2020-02-19,20,Sindhuli,0,0,0
2020-02-19,23,Sindhupalchok,0,0,0
2020-02-19,16,Siraha,0,0,0
2020-02-19,11,Solukhumbu,0,0,0
2020-02-19,06,Sunsari,0,0,0
2020-02-19,59,Surkhet,0,0,0
2020-02-19,39,Syangja,0,0,0
2020-02-19,38,Tanahu,0,0,0
2020-02-19,01,Taplejung,0,0,0
2020-02-19,08,Tehrathum,0,0,0
2020-02-19,14,Udayapur,0,0,0
2020-02-19,542,Western Rukum,0,0,0
2020-02-20,69,Achham,0,0,0
2020-02-20,51,Arghakhanchi,0,0,0
2020-02-20,45,Baglung,0,0,0
2020-02-20,74,Baitadi,0,0,0
2020-02-20,68,Bajhang,0,0,0
2020-02-20,67,Bajura,0,0,0
2020-02-20,57,Banke,0,0,0
2020-02-20,33,Bara,0,0,0
2020-02-20,58,Bardiya,0,0,0
2020-02-20,26,Bhaktapur,0,0,0
2020-02-20,10,Bhojpur,0,0,0
2020-02-20,35,Chitwan,0,0,0
2020-02-20,73,Dadeldhura,0,0,0
2020-02-20,60,Dailekh,0,0,0
2020-02-20,56,Dang,0,0,0
2020-02-20,75,Darchula,0,0,0
2020-02-20,30,Dhading,0,0,0
2020-02-20,07,Dhankuta,0,0,0
2020-02-20,17,Dhanusa,0,0,0
2020-02-20,22,Dolakha,0,0,0
2020-02-20,62,Dolpa,0,0,0
2020-02-20,70,Doti,0,0,0
2020-02-20,541,Eastern Rukum,0,0,0
2020-02-20,36,Gorkha,0,0,0
2020-02-20,46,Gulmi,0,0,0
2020-02-20,66,Humla,0,0,0
2020-02-20,03,Ilam,0,0,0
2020-02-20,61,Jajarkot,0,0,0
2020-02-20,04,Jhapa,0,0,0
2020-02-20,63,Jumla,0,0,0
2020-02-20,71,Kailali,0,0,0
2020-02-20,64,Kalikot,0,0,0
2020-02-20,72,Kanchanpur,0,0,0
2020-02-20,50,Kapilvastu,0,0,0
2020-02-20,40,Kaski,0,0,0
2020-02-20,27,Kathmandu,1,0,1
2020-02-20,24,Kavrepalanchowk,0,0,0
2020-02-20,13,Khotang,0,0,0
2020-02-20,25,Lalitpur,0,0,0
2020-02-20,37,Lamjung,0,0,0
2020-02-20,18,Mahottari,0,0,0
2020-02-20,31,Makwanpur,0,0,0
2020-02-20,41,Manang,0,0,0
2020-02-20,05,Morang,0,0,0
2020-02-20,65,Mugu,0,0,0
2020-02-20,42,Mustang,0,0,0
2020-02-20,43,Myagdi,0,0,0
2020-02-20,481,Nawalpur,0,0,0
2020-02-20,28,Nuwakot,0,0,0
2020-02-20,12,Okhaldhunga,0,0,0
2020-02-20,47,Palpa,0,0,0
2020-02-20,02,Panchthar,0,0,0
2020-02-20,482,Parasi,0,0,0
2020-02-20,44,Parbat,0,0,0
2020-02-20,34,Parsa,0,0,0
2020-02-20,52,Pyuthan,0,0,0
2020-02-20,21,Ramechhap,0,0,0
2020-02-20,29,Rasuwa,0,0,0
2020-02-20,32,Rautahat,0,0,0
2020-02-20,53,Rolpa,0,0,0
2020-02-20,49,Rupandehi,0,0,0
2020-02-20,55,Salyan,0,0,0
2020-02-20,09,Sankhuwasabha,0,0,0
2020-02-20,15,Saptari,0,0,0
2020-02-20,19,Sarlahi,0,0,0
2020-02-20,20,Sindhuli,0,0,0
2020-02-20,23,Sindhupalchok,0,0,0
2020-02-20,16,Siraha,0,0,0
2020-02-20,11,Solukhumbu,0,0,0
2020-02-20,06,Sunsari,0,0,0
2020-02-20,59,Surkhet,0,0,0
2020-02-20,39,Syangja,0,0,0
2020-02-20,38,Tanahu,0,0,0
2020-02-20,01,Taplejung,0,0,0
2020-02-20,08,Tehrathum,0,0,0
2020-02-20,14,Udayapur,0,0,0
2020-02-20,542,Western Rukum,0,0,0
2020-02-21,69,Achham,0,0,0
2020-02-21,51,Arghakhanchi,0,0,0
2020-02-21,45,Baglung,0,0,0
2020-02-21,74,Baitadi,0,0,0
2020-02-21,68,Bajhang,0,0,0
2020-02-21,67,Bajura,0,0,0
2020-02-21,57,Banke,0,0,0
2020-02-21,33,Bara,0,0,0
2020-02-21,58,Bardiya,0,0,0
2020-02-21,26,Bhaktapur,0,0,0
2020-02-21,10,Bhojpur,0,0,0
2020-02-21,35,Chitwan,0,0,0
2020-02-21,73,Dadeldhura,0,0,0
2020-02-21,60,Dailekh,0,0,0
2020-02-21,56,Dang,0,0,0
2020-02-21,75,Darchula,0,0,0
2020-02-21,30,Dhading,0,0,0
2020-02-21,07,Dhankuta,0,0,0
2020-02-21,17,Dhanusa,0,0,0
2020-02-21,22,Dolakha,0,0,0
2020-02-21,62,Dolpa,0,0,0
2020-02-21,70,Doti,0,0,0
2020-02-21,541,Eastern Rukum,0,0,0
2020-02-21,36,Gorkha,0,0,0
2020-02-21,46,Gulmi,0,0,0
2020-02-21,66,Humla,0,0,0
2020-02-21,03,Ilam,0,0,0
2020-02-21,61,Jajarkot,0,0,0
2020-02-21,04,Jhapa,0,0,0
2020-02-21,63,Jumla,0,0,0
2020-02-21,71,Kailali,0,0,0
2020-02-21,64,Kalikot,0,0,0
2020-02-21,72,Kanchanpur,0,0,0
2020-02-21,50,Kapilvastu,0,0,0
2020-02-21,40,Kaski,0,0,0
2020-02-21,27,Kathmandu,1,0,1
2020-02-21,24,Kavrepalanchowk,0,0,0
2020-02-21,13,Khotang,0,0,0
2020-02-21,25,Lalitpur,0,0,0
2020-02-21,37,Lamjung,0,0,0
2020-02-21,18,Mahottari,0,0,0
2020-02-21,31,Makwanpur,0,0,0
2020-02-21,41,Manang,0,0,0
2020-02-21,05,Morang,0,0,0
2020-02-21,65,Mugu,0,0,0
2020-02-21,42,Mustang,0,0,0
2020-02-21,43,Myagdi,0,0,0
2020-02-21,481,Nawalpur,0,0,0
2020-02-21,28,Nuwakot,0,0,0
2020-02-21,12,Okhaldhunga,0,0,0
2020-02-21,47,Palpa,0,0,0
2020-02-21,02,Panchthar,0,0,0
2020-02-21,482,Parasi,0,0,0
2020-02-21,44,Parbat,0,0,0
2020-02-21,34,Parsa,0,0,0
2020-02-21,52,Pyuthan,0,0,0
2020-02-21,21,Ramechhap,0,0,0
2020-02-21,29,Rasuwa,0,0,0
2020-02-21,32,Rautahat,0,0,0
2020-02-21,53,Rolpa,0,0,0
2020-02-21,49,Rupandehi,0,0,0
2020-02-21,55,Salyan,0,0,0
2020-02-21,09,Sankhuwasabha,0,0,0
2020-02-21,15,Saptari,0,0,0
2020-02-21,19,Sarlahi,0,0,0
2020-02-21,20,Sindhuli,0,0,0
2020-02-21,23,Sindhupalchok,0,0,0
